fecha_fijacion;index;serie;valor
01-10-2011;NO;PNP PORVENIR;7535,56
01-10-2011;NO;PNP SEN-SIC;5915,5
01-10-2011;NO;PNP SEN-SING Cruc.;4451,54
01-10-2011;NO;PNP WILLIAMS;7182,68
01-10-2011;NO;UF;22012,69
01-11-2011;SI;DÓLAR;511,74
01-11-2011;SI;Factor de actualización;1,2462
01-11-2011;SI;PNE AYSEN;62,922
01-11-2011;SI;PNE COCHAMÓ;153,934
01-11-2011;SI;PNE HORNOPIRÉN;101,789
01-11-2011;SI;PNE PARENAS;34,589
01-11-2011;SI;PNE PNATALES;53,261
01-11-2011;SI;PNE PORVENIR;53,444
01-11-2011;SI;PNE SEN-SIC;44,661
01-11-2011;SI;PNE SEN-SING Cruc.;40,887
01-11-2011;SI;PNE WILLIAMS;246,116
01-11-2011;SI;PNP AYSEN;7327,11
01-11-2011;SI;PNP COCHAMÓ;7505,02
01-11-2011;SI;PNP HORNOPIRÉN;7505,02
01-11-2011;SI;PNP PARENAS;7166,38
01-11-2011;SI;PNP PNATALES;6325,44
01-11-2011;SI;PNP PORVENIR;7703,03
01-11-2011;SI;PNP SEN-SIC;5915,5
01-11-2011;SI;PNP SEN-SING Cruc.;4451,54
01-11-2011;SI;PNP WILLIAMS;7342,31
01-11-2011;SI;UF;22103,98
01-04-2012;NO;DÓLAR;485,4
01-04-2012;NO;Factor de actualización;1,2225
01-04-2012;NO;PNE AYSEN;62,922
01-04-2012;NO;PNE COCHAMÓ;153,934
01-04-2012;NO;PNE HORNOPIRÉN;101,789
01-04-2012;NO;PNE PARENAS;34,589
01-04-2012;NO;PNE PNATALES;53,261
01-04-2012;NO;PNE PORVENIR;53,444
01-04-2012;NO;PNE SEN-SIC;45,398
01-04-2012;NO;PNE SEN-SING Cruc.;39,665
01-04-2012;NO;PNE WILLIAMS;246,116
01-04-2012;NO;PNP AYSEN;7327,11
01-04-2012;NO;PNP COCHAMÓ;7505,02
01-04-2012;NO;PNP HORNOPIRÉN;7505,02
01-04-2012;NO;PNP PARENAS;7166,38
01-04-2012;NO;PNP PNATALES;6325,44
01-04-2012;NO;PNP PORVENIR;7703,03
01-04-2012;NO;PNP SEN-SIC;4842,52
01-04-2012;NO;PNP SEN-SING Cruc.;4170,82
01-04-2012;NO;PNP WILLIAMS;7342,31
01-04-2012;NO;UF;22533,51
01-05-2012;SI;DÓLAR;486
01-05-2012;SI;Factor de actualización;1,2193
01-05-2012;SI;PNE AYSEN;65,392
01-05-2012;SI;PNE COCHAMÓ;162,313
01-05-2012;SI;PNE HORNOPIRÉN;105,716
01-05-2012;SI;PNE PARENAS;36,333
01-05-2012;SI;PNE PNATALES;55,389
01-05-2012;SI;PNE PORVENIR;55,64
01-05-2012;SI;PNE SEN-SIC;45,398
01-05-2012;SI;PNE SEN-SING Cruc.;39,665
01-05-2012;SI;PNE WILLIAMS;255,614
01-05-2012;SI;PNP AYSEN;7566,56
01-05-2012;SI;PNP COCHAMÓ;7750,28
01-05-2012;SI;PNP HORNOPIRÉN;7750,28
01-05-2012;SI;PNP PARENAS;7400,58
01-05-2012;SI;PNP PNATALES;6532,15
01-05-2012;SI;PNP PORVENIR;7954,76
01-05-2012;SI;PNP SEN-SIC;4842,52
01-05-2012;SI;PNP SEN-SING Cruc.;4170,82
01-05-2012;SI;PNP WILLIAMS;7582,26
01-05-2012;SI;UF;22591,21
01-10-2012;NO;DÓLAR;474,9718
01-10-2012;NO;Factor de actualización;1,2193
01-10-2012;NO;PNE AYSEN;65,392
01-10-2012;NO;PNE COCHAMÓ;162,313
01-10-2012;NO;PNE HORNOPIRÉN;105,716
01-10-2012;NO;PNE PARENAS;36,333
01-10-2012;NO;PNE PNATALES;55,389
01-10-2012;NO;PNE PORVENIR;55,64
01-10-2012;NO;PNE SEN-SIC;45,199
01-10-2012;NO;PNE SEN-SING Cruc.;38,957
01-10-2012;NO;PNE WILLIAMS;255,614
01-10-2012;NO;PNP AYSEN;7566,56
01-10-2012;NO;PNP COCHAMÓ;7750,28
01-10-2012;NO;PNP HORNOPIRÉN;7750,28
01-10-2012;NO;PNP PARENAS;7400,58
01-10-2012;NO;PNP PNATALES;6532,15
01-10-2012;NO;PNP PORVENIR;7954,76
01-10-2012;NO;PNP SEN-SIC;5026
01-10-2012;NO;PNP SEN-SING Cruc.;4186,75
01-10-2012;NO;PNP WILLIAMS;7582,26
01-10-2012;NO;UF;22591,05
01-11-2012;SI;DÓLAR;475,36
01-11-2012;SI;Factor de actualización;1,2117
01-11-2012;SI;PNE AYSEN;63,695
01-11-2012;SI;PNE COCHAMÓ;158,049
01-11-2012;SI;PNE HORNOPIRÉN;103,631
01-11-2012;SI;PNE PARENAS;36,097
01-11-2012;SI;PNE PNATALES;54,786
01-11-2012;SI;PNE PORVENIR;55,125
01-11-2012;SI;PNE SEN-SIC;45,199
01-11-2012;SI;PNE SEN-SING Cruc.;38,957
01-11-2012;SI;PNE WILLIAMS;247,544
01-11-2012;SI;PNP AYSEN;7332,95
01-11-2012;SI;PNP COCHAMÓ;7511
01-11-2012;SI;PNP HORNOPIRÉN;7511
01-11-2012;SI;PNP PARENAS;7172,09
01-11-2012;SI;PNP PNATALES;6330,48
01-11-2012;SI;PNP PORVENIR;7709,17
01-11-2012;SI;PNP SEN-SIC;5026
01-11-2012;SI;PNP SEN-SING Cruc.;4186,75
01-11-2012;SI;PNP WILLIAMS;7348,16
01-11-2012;SI;UF;22732,79
01-04-2013;NO;DÓLAR;472,484
01-04-2013;NO;Factor de actualización;1,2045
01-04-2013;NO;PNE AYSEN;63,695
01-04-2013;NO;PNE COCHAMÓ;158,049
01-04-2013;NO;PNE HORNOPIRÉN;103,631
01-04-2013;NO;PNE PARENAS;36,097
01-04-2013;NO;PNE PNATALES;54,786
01-04-2013;NO;PNE PORVENIR;55,125
01-04-2013;NO;PNE SEN-SIC;42
01-04-2013;NO;PNE SEN-SING Cruc.;35,812
01-04-2013;NO;PNE WILLIAMS;247,544
01-04-2013;NO;PNP AYSEN;7332,95
01-04-2013;NO;PNP COCHAMÓ;7511
01-04-2013;NO;PNP HORNOPIRÉN;7511
01-04-2013;NO;PNP PARENAS;7172,09
01-04-2013;NO;PNP PNATALES;6330,48
01-04-2013;NO;PNP PORVENIR;7709,17
01-04-2013;NO;PNP SEN-SIC;4570,65
01-04-2013;NO;PNP SEN-SING Cruc.;4180,54
01-04-2013;NO;PNP WILLIAMS;7348,16
01-04-2013;NO;UF;22869,38
01-05-2013;SI;DÓLAR;472,14
01-05-2013;SI;Factor de actualización;1,2008
01-05-2013;SI;PNE AYSEN;64,154
01-05-2013;SI;PNE COCHAMÓ;158,329
01-05-2013;SI;PNE HORNOPIRÉN;104,19
01-05-2013;SI;PNE PARENAS;35,502
01-05-2013;SI;PNE PNATALES;54,526
01-05-2013;SI;PNE PORVENIR;54,773
01-05-2013;SI;PNE SEN-SIC;42
01-05-2013;SI;PNE SEN-SING Cruc.;35,812
01-05-2013;SI;PNE WILLIAMS;248,769
01-05-2013;SI;PNP AYSEN;7434,28
01-05-2013;SI;PNP COCHAMÓ;7614,79
01-05-2013;SI;PNP HORNOPIRÉN;7614,79
01-05-2013;SI;PNP PARENAS;7271,2
01-05-2013;SI;PNP PNATALES;6417,96
01-05-2013;SI;PNP PORVENIR;7815,7
01-05-2013;SI;PNP SEN-SIC;4570,65
01-05-2013;SI;PNP SEN-SING Cruc.;4180,54
01-05-2013;SI;PNP WILLIAMS;7449,7
01-05-2013;SI;UF;22940,02
01-10-2013;NO;DÓLAR;504,57
01-10-2013;NO;Factor de actualización;1,1929
01-10-2013;NO;PNE AYSEN;64,154
01-10-2013;NO;PNE COCHAMÓ;158,329
01-10-2013;NO;PNE HORNOPIRÉN;104,19
01-10-2013;NO;PNE PARENAS;35,502
01-10-2013;NO;PNE PNATALES;54,526
01-10-2013;NO;PNE PORVENIR;54,773
01-10-2013;NO;PNE SEN-SIC;45,769
01-10-2013;NO;PNE SEN-SING Cruc.;35,92
01-10-2013;NO;PNE WILLIAMS;248,769
01-10-2013;NO;PNP AYSEN;7434,28
01-10-2013;NO;PNP COCHAMÓ;7614,79
01-10-2013;NO;PNP HORNOPIRÉN;7614,79
01-10-2013;NO;PNP PARENAS;7271,2
01-10-2013;NO;PNP PNATALES;6417,96
01-10-2013;NO;PNP PORVENIR;7815,7
01-10-2013;NO;PNP SEN-SIC;4934,52
01-10-2013;NO;PNP SEN-SING Cruc.;4258,87
01-10-2013;NO;PNP WILLIAMS;7449,7
01-10-2013;NO;UF;23091,03
01-11-2013;SI;DÓLAR;500,8064
01-11-2013;SI;Factor de actualización;1,188
01-11-2013;SI;PNE AYSEN;65,166
01-11-2013;SI;PNE COCHAMÓ;161,524
01-11-2013;SI;PNE HORNOPIRÉN;106,285
01-11-2013;SI;PNE PARENAS;36,842
01-11-2013;SI;PNE PNATALES;56,134
01-11-2013;SI;PNE PORVENIR;56,46
01-11-2013;SI;PNE SEN-SIC;45,769
01-11-2013;SI;PNE SEN-SING Cruc.;35,92
01-11-2013;SI;PNE WILLIAMS;253,685
01-11-2013;SI;PNP AYSEN;7556,35
01-11-2013;SI;PNP COCHAMÓ;7739,82
01-11-2013;SI;PNP HORNOPIRÉN;7739,82
01-11-2013;SI;PNP PARENAS;7390,59
01-11-2013;SI;PNP PNATALES;6523,33
01-11-2013;SI;PNP PORVENIR;7944,02
01-11-2013;SI;PNP SEN-SIC;4934,52
01-11-2013;SI;PNP SEN-SING Cruc.;4258,87
01-11-2013;SI;PNP WILLIAMS;7572,02
01-11-2013;SI;UF;23186,81
01-03-2014;SI;DÓLAR;551,41
01-03-2014;SI;Factor de actualización;1,1718
01-03-2014;SI;PNE AYSEN;65,166
01-03-2014;SI;PNE COCHAMÓ;161,524
01-03-2014;SI;PNE HORNOPIRÉN;106,285
01-03-2014;SI;PNE PARENAS;36,842
01-03-2014;SI;PNE PNATALES;56,134
01-03-2014;SI;PNE PORVENIR;56,46
01-03-2014;SI;PNE SEN-SIC;39,516
01-03-2014;SI;PNE SEN-SING Cruc.;35,92
01-03-2014;SI;PNE WILLIAMS;253,685
01-03-2014;SI;PNP AYSEN;7556,35
01-03-2014;SI;PNP COCHAMÓ;7739,82
01-03-2014;SI;PNP HORNOPIRÉN;7739,82
01-03-2014;SI;PNP PARENAS;7390,59
01-03-2014;SI;PNP PNATALES;6523,33
01-03-2014;SI;PNP PORVENIR;7944,02
01-03-2014;SI;PNP SEN-SIC;5280,31
01-03-2014;SI;PNP SEN-SING Cruc.;4258,87
01-03-2014;SI;PNP WILLIAMS;7572,02
01-03-2014;SI;UF;23508,46
01-04-2014;NO;DÓLAR;563,84
01-04-2014;NO;Factor de actualización;1,1669
01-04-2014;NO;PNE AYSEN;65,166
01-04-2014;NO;PNE COCHAMÓ;161,524
01-04-2014;NO;PNE HORNOPIRÉN;106,285
01-04-2014;NO;PNE PARENAS;36,842
01-04-2014;NO;PNE PNATALES;56,134
01-04-2014;NO;PNE PORVENIR;56,46
01-04-2014;NO;PNE SEN-SIC;47,558
01-04-2014;NO;PNE SEN-SING Cruc.;42,777
01-04-2014;NO;PNE WILLIAMS;253,685
01-04-2014;NO;PNP AYSEN;7556,35
01-04-2014;NO;PNP COCHAMÓ;7739,82
01-04-2014;NO;PNP HORNOPIRÉN;7739,82
01-04-2014;NO;PNP PARENAS;7390,59
01-04-2014;NO;PNP PNATALES;6523,33
01-04-2014;NO;PNP PORVENIR;7944,02
01-04-2014;NO;PNP SEN-SIC;5173,47
01-04-2014;NO;PNP SEN-SING Cruc.;4371,33
01-04-2014;NO;PNP WILLIAMS;7572,02
01-04-2014;NO;UF;23606,97
01-05-2014;SI;DÓLAR;554,64
01-05-2014;SI;Factor de actualización;1,1587
01-05-2014;SI;PNE AYSEN;69,166
01-05-2014;SI;PNE COCHAMÓ;168,993
01-05-2014;SI;PNE HORNOPIRÉN;112,228
01-05-2014;SI;PNE PARENAS;39,179
01-05-2014;SI;PNE PNATALES;59,56
01-05-2014;SI;PNE PORVENIR;56,9
01-05-2014;SI;PNE SEN-SIC;47,558
01-05-2014;SI;PNE SEN-SING Cruc.;42,777
01-05-2014;SI;PNE WILLIAMS;268,813
01-05-2014;SI;PNP AYSEN;8068,29
01-05-2014;SI;PNP COCHAMÓ;8264,19
01-05-2014;SI;PNP HORNOPIRÉN;8264,19
01-05-2014;SI;PNP PARENAS;7891,29
01-05-2014;SI;PNP PNATALES;6965,29
01-05-2014;SI;PNP PORVENIR;8482,23
01-05-2014;SI;PNP SEN-SIC;5173,47
01-05-2014;SI;PNP SEN-SING Cruc.;4371,33
01-05-2014;SI;PNP WILLIAMS;8085,02
01-05-2014;SI;UF;23773,41
01-10-2014;SI;DÓLAR;593,47
01-10-2014;NO;DÓLAR;593,47
01-10-2014;SI;DÓLAR;593,47
01-10-2014;SI;Factor de actualización;1,1398
01-10-2014;NO;Factor de actualización;1,1398
01-10-2014;SI;Factor de actualización;1,1398
01-10-2014;SI;PNE AYSEN;69,166
01-10-2014;NO;PNE AYSEN;69,166
01-10-2014;SI;PNE AYSEN;71,186
01-10-2014;SI;PNE COCHAMÓ;168,993
01-10-2014;NO;PNE COCHAMÓ;168,993
01-10-2014;SI;PNE COCHAMÓ;168,387
01-10-2014;SI;PNE HORNOPIRÉN;112,228
01-10-2014;NO;PNE HORNOPIRÉN;112,228
01-10-2014;SI;PNE HORNOPIRÉN;114,928
01-10-2014;SI;PNE PARENAS;39,179
01-10-2014;NO;PNE PARENAS;39,179
01-10-2014;SI;PNE PARENAS;41,116
01-10-2014;SI;PNE PNATALES;59,56
01-10-2014;NO;PNE PNATALES;59,56
01-10-2014;SI;PNE PNATALES;62,038
01-10-2014;SI;PNE PORVENIR;56,9
01-10-2014;NO;PNE PORVENIR;56,9
01-10-2014;SI;PNE PORVENIR;62,459
01-10-2014;SI;PNE SEN-SIC;53,123
01-10-2014;NO;PNE SEN-SIC;50,769
01-10-2014;SI;PNE SEN-SIC;50,769
01-10-2014;SI;PNE SEN-SING Cruc.;42,777
01-10-2014;NO;PNE SEN-SING Cruc.;40,031
01-10-2014;SI;PNE SEN-SING Cruc.;40,031
01-10-2014;SI;PNE WILLIAMS;268,813
01-10-2014;NO;PNE WILLIAMS;268,813
01-10-2014;SI;PNE WILLIAMS;277,29
01-10-2014;SI;PNP AYSEN;8068,29
01-10-2014;NO;PNP AYSEN;8068,29
01-10-2014;SI;PNP AYSEN;8331,66
01-10-2014;SI;PNP COCHAMÓ;8264,19
01-10-2014;NO;PNP COCHAMÓ;8264,19
01-10-2014;SI;PNP COCHAMÓ;8553,96
01-10-2014;SI;PNP HORNOPIRÉN;8264,19
01-10-2014;NO;PNP HORNOPIRÉN;8264,19
01-10-2014;SI;PNP HORNOPIRÉN;8553,96
01-10-2014;SI;PNP PARENAS;7891,29
01-10-2014;NO;PNP PARENAS;7891,29
01-10-2014;SI;PNP PARENAS;8148,89
01-10-2014;SI;PNP PNATALES;6965,29
01-10-2014;NO;PNP PNATALES;6965,29
01-10-2014;SI;PNP PNATALES;7192,65
01-10-2014;SI;PNP PORVENIR;8482,23
01-10-2014;NO;PNP PORVENIR;8482,23
01-10-2014;SI;PNP PORVENIR;8759,11
01-10-2014;SI;PNP SEN-SIC;5459,55
01-10-2014;NO;PNP SEN-SIC;6658,17
01-10-2014;SI;PNP SEN-SIC;6658,17
01-10-2014;SI;PNP SEN-SING Cruc.;4371,33
01-10-2014;NO;PNP SEN-SING Cruc.;4964,6
01-10-2014;SI;PNP SEN-SING Cruc.;4964,6
01-10-2014;SI;PNP WILLIAMS;8085,02
01-10-2014;NO;PNP WILLIAMS;8085,02
01-10-2014;SI;PNP WILLIAMS;8348,94
01-10-2014;SI;UF;24168,02
01-10-2014;NO;UF;24168,02
01-10-2014;SI;UF;24168,02
01-04-2015;NO;DÓLAR;628,5
01-04-2015;SI;DÓLAR;628,5
01-04-2015;NO;Factor de actualización;1,1187
01-04-2015;SI;Factor de actualización;1,1187
01-04-2015;NO;PNE AYSEN;71,186
01-04-2015;SI;PNE AYSEN;66,315
01-04-2015;NO;PNE COCHAMÓ;168,387
01-04-2015;SI;PNE COCHAMÓ;143,079
01-04-2015;NO;PNE HORNOPIRÉN;114,928
01-04-2015;SI;PNE HORNOPIRÉN;106,898
01-04-2015;NO;PNE PARENAS;41,116
01-04-2015;SI;PNE PARENAS;40,987
01-04-2015;NO;PNE PNATALES;62,038
01-04-2015;SI;PNE PNATALES;62,308
01-04-2015;NO;PNE PORVENIR;62,459
01-04-2015;SI;PNE PORVENIR;62,725
01-04-2015;NO;PNE SEN-SIC;51,299
01-04-2015;SI;PNE SEN-SIC;51,299
01-04-2015;NO;PNE SEN-SING Cruc.;33,719
01-04-2015;SI;PNE SEN-SING Cruc.;33,719
01-04-2015;NO;PNE WILLIAMS;277,29
01-04-2015;SI;PNE WILLIAMS;249,868
01-04-2015;NO;PNP AYSEN;8331,66
01-04-2015;SI;PNP AYSEN;8410,63
01-04-2015;NO;PNP COCHAMÓ;8553,96
01-04-2015;SI;PNP COCHAMÓ;8614,84
01-04-2015;NO;PNP HORNOPIRÉN;8553,96
01-04-2015;SI;PNP HORNOPIRÉN;8614,84
01-04-2015;NO;PNP PARENAS;8148,89
01-04-2015;SI;PNP PARENAS;8226,13
01-04-2015;NO;PNP PNATALES;7192,65
01-04-2015;SI;PNP PNATALES;7260,83
01-04-2015;NO;PNP PORVENIR;8759,11
01-04-2015;SI;PNP PORVENIR;8842,13
01-04-2015;NO;PNP SEN-SIC;8285,77
01-04-2015;SI;PNP SEN-SIC;8285,77
01-04-2015;NO;PNP SEN-SING Cruc.;5184,01
01-04-2015;SI;PNP SEN-SING Cruc.;5184,01
01-04-2015;NO;PNP WILLIAMS;8348,94
01-04-2015;SI;PNP WILLIAMS;8428,07
01-04-2015;NO;UF;24622,78
01-04-2015;SI;UF;24622,78
01-08-2015;SI;DÓLAR;650,1395
01-08-2015;SI;DÓLAR;628,5
01-08-2015;SI;Factor de actualización;1,098
01-08-2015;SI;Factor de actualización;1,098
01-08-2015;SI;PNE AYSEN;68,523
01-08-2015;SI;PNE AYSEN;60,167
01-08-2015;SI;PNE COCHAMÓ;162,201
01-08-2015;SI;PNE COCHAMÓ;130,519
01-08-2015;SI;PNE HORNOPIRÉN;127,352
01-08-2015;SI;PNE HORNOPIRÉN;110,834
01-08-2015;SI;PNE PARENAS;41,342
01-08-2015;SI;PNE PARENAS;41,122
01-08-2015;SI;PNE PNATALES;59,436
01-08-2015;SI;PNE PNATALES;60,142
01-08-2015;SI;PNE PORVENIR;55,501
01-08-2015;SI;PNE PORVENIR;55,98
01-08-2015;SI;PNE SEN-SIC;51,299
01-08-2015;SI;PNE SEN-SIC;51,299
01-08-2015;SI;PNE SEN-SING Cruc.;33,719
01-08-2015;SI;PNE SEN-SING Cruc.;33,719
01-08-2015;SI;PNE WILLIAMS;225,946
01-08-2015;SI;PNE WILLIAMS;199,854
01-08-2015;SI;PNP AYSEN;7101,85
01-08-2015;SI;PNP AYSEN;7324,41
01-08-2015;SI;PNP COCHAMÓ;13677,57
01-08-2015;SI;PNP COCHAMÓ;13987,25
01-08-2015;SI;PNP HORNOPIRÉN;8593,89
01-08-2015;SI;PNP HORNOPIRÉN;8857,74
01-08-2015;SI;PNP PARENAS;9425,43
01-08-2015;SI;PNP PARENAS;9873,96
01-08-2015;SI;PNP PNATALES;5343,73
01-08-2015;SI;PNP PNATALES;5533,03
01-08-2015;SI;PNP PORVENIR;6781,24
01-08-2015;SI;PNP PORVENIR;6984,62
01-08-2015;SI;PNP SEN-SIC;8285,77
01-08-2015;SI;PNP SEN-SIC;8285,77
01-08-2015;SI;PNP SEN-SING Cruc.;5184,01
01-08-2015;SI;PNP SEN-SING Cruc.;5184,01
01-08-2015;SI;PNP WILLIAMS;13054,39
01-08-2015;SI;PNP WILLIAMS;13347,79
01-08-2015;SI;UF;25086,58
01-08-2015;SI;UF;25086,58
01-10-2015;SI;DÓLAR;691,729
01-10-2015;NO;DÓLAR;691,73
01-10-2015;SI;Factor de actualización;1,0868
01-10-2015;NO;Factor de actualización;1,0868
01-10-2015;SI;PNE AYSEN;60,442
01-10-2015;NO;PNE AYSEN;60,442
01-10-2015;SI;PNE COCHAMÓ;127,022
01-10-2015;NO;PNE COCHAMÓ;127,022
01-10-2015;SI;PNE HORNOPIRÉN;110,406
01-10-2015;NO;PNE HORNOPIRÉN;110,406
01-10-2015;SI;PNE PARENAS;42,605
01-10-2015;NO;PNE PARENAS;42,605
01-10-2015;SI;PNE PNATALES;62,807
01-10-2015;NO;PNE PNATALES;62,807
01-10-2015;SI;PNE PORVENIR;58,308
01-10-2015;NO;PNE PORVENIR;58,308
01-10-2015;SI;PNE SEN-SIC;51,299
01-10-2015;NO;PNE SEN-SIC;49,478
01-10-2015;SI;PNE SEN-SING Cruc.;33,719
01-10-2015;NO;PNE SEN-SING Cruc.;35,302
01-10-2015;SI;PNE WILLIAMS;196,932
01-10-2015;NO;PNE WILLIAMS;196,932
01-10-2015;SI;PNP AYSEN;7729,46
01-10-2015;NO;PNP AYSEN;7729,46
01-10-2015;SI;PNP COCHAMÓ;14546,94
01-10-2015;NO;PNP COCHAMÓ;14546,94
01-10-2015;SI;PNP HORNOPIRÉN;9335,37
01-10-2015;NO;PNP HORNOPIRÉN;9335,37
01-10-2015;SI;PNP PARENAS;10489,52
01-10-2015;NO;PNP PARENAS;10489,52
01-10-2015;SI;PNP PNATALES;5862,33
01-10-2015;NO;PNP PNATALES;5862,33
01-10-2015;SI;PNP PORVENIR;7337,18
01-10-2015;NO;PNP PORVENIR;7337,18
01-10-2015;SI;PNP SEN-SIC;8285,77
01-10-2015;NO;PNP SEN-SIC;7902,31
01-10-2015;SI;PNP SEN-SING Cruc.;5184,01
01-10-2015;NO;PNP SEN-SING Cruc.;5345,84
01-10-2015;SI;PNP WILLIAMS;13877,35
01-10-2015;NO;PNP WILLIAMS;13877,35
01-10-2015;SI;UF;25346,89
01-10-2015;NO;UF;25346,89
01-03-2016;SI;DÓLAR;704,08
01-03-2016;SI;Factor de actualización;1,0711
01-03-2016;SI;PNE AYSEN;60,442
01-03-2016;SI;PNE COCHAMÓ;112,038
01-03-2016;SI;PNE HORNOPIRÉN;110,406
01-03-2016;SI;PNE PARENAS;42,605
01-03-2016;SI;PNE PNATALES;62,807
01-03-2016;SI;PNE PORVENIR;58,308
01-03-2016;SI;PNE SEN-SIC;49,478
01-03-2016;SI;PNE SEN-SING Cruc.;35,302
01-03-2016;SI;PNE WILLIAMS;196,932
01-03-2016;SI;PNP AYSEN;7729,46
01-03-2016;SI;PNP COCHAMÓ;14752,33
01-03-2016;SI;PNP HORNOPIRÉN;9335,37
01-03-2016;SI;PNP PARENAS;10489,52
01-03-2016;SI;PNP PNATALES;5862,33
01-03-2016;SI;PNP PORVENIR;7337,18
01-03-2016;SI;PNP SEN-SIC;7902,31
01-03-2016;SI;PNP SEN-SING Cruc.;5345,84
01-03-2016;SI;PNP WILLIAMS;13877,35
01-03-2016;SI;UF;25717,4
01-04-2016;NO;DÓLAR;682,07
01-04-2016;NO;Factor de actualización;1,0672
01-04-2016;NO;PNE AYSEN;60,442
01-04-2016;NO;PNE COCHAMÓ;127,022
01-04-2016;NO;PNE HORNOPIRÉN;110,406
01-04-2016;NO;PNE PARENAS;42,605
01-04-2016;NO;PNE PNATALES;62,807
01-04-2016;NO;PNE PORVENIR;58,308
01-04-2016;NO;PNE SEN-SIC;43,881
01-04-2016;NO;PNE SEN-SING Cruc.;31,627
01-04-2016;NO;PNE WILLIAMS;196,932
01-04-2016;NO;PNP AYSEN;7729,46
01-04-2016;NO;PNP COCHAMÓ;14546,94
01-04-2016;NO;PNP HORNOPIRÉN;9335,37
01-04-2016;NO;PNP PARENAS;10489,52
01-04-2016;NO;PNP PNATALES;5862,33
01-04-2016;NO;PNP PORVENIR;7337,18
01-04-2016;NO;PNP SEN-SIC;6978,09
01-04-2016;NO;PNP SEN-SING Cruc.;5485,31
01-04-2016;NO;PNP WILLIAMS;13877,35
01-04-2016;NO;UF;25812,05
01-05-2016;SI;DÓLAR;669,93
01-05-2016;SI;Factor de actualización;1,0633
01-05-2016;SI;PNE AYSEN;53,87
01-05-2016;SI;PNE COCHAMÓ;103,965
01-05-2016;SI;PNE HORNOPIRÉN;98,138
01-05-2016;SI;PNE PARENAS;43,197
01-05-2016;SI;PNE PNATALES;63,442
01-05-2016;SI;PNE PORVENIR;58,957
01-05-2016;SI;PNE SEN-SIC;43,881
01-05-2016;SI;PNE SEN-SING Cruc.;31,627
01-05-2016;SI;PNE WILLIAMS;178,505
01-05-2016;SI;PNP AYSEN;7712,85
01-05-2016;SI;PNP COCHAMÓ;14625,58
01-05-2016;SI;PNP HORNOPIRÉN;9328,11
01-05-2016;SI;PNP PARENAS;10467,21
01-05-2016;SI;PNP PNATALES;5877,6
01-05-2016;SI;PNP PORVENIR;7382,81
01-05-2016;SI;PNP SEN-SIC;6978,09
01-05-2016;SI;PNP SEN-SING Cruc.;5485,31
01-05-2016;SI;PNP WILLIAMS;13956,46
01-05-2016;SI;UF;25906,8
01-11-2016;SI;DÓLAR;668,63
01-11-2016;SI;Factor de actualización;1,0504
01-11-2016;SI;PNE AYSEN;55,567
01-11-2016;SI;PNE COCHAMÓ;109,036
01-11-2016;SI;PNE HORNOPIRÉN;102,281
01-11-2016;SI;PNE PARENAS;43,694
01-11-2016;SI;PNE PNATALES;63,909
01-11-2016;SI;PNE PORVENIR;59,491
01-11-2016;SI;PNE SEN-SIC;43,881
01-11-2016;SI;PNE SEN-SING Cruc.;31,627
01-11-2016;SI;PNE WILLIAMS;180,542
01-11-2016;SI;PNP AYSEN;7689,4
01-11-2016;SI;PNP COCHAMÓ;14726,02
01-11-2016;SI;PNP HORNOPIRÉN;9310,03
01-11-2016;SI;PNP PARENAS;10424,41
01-11-2016;SI;PNP PNATALES;5863,51
01-11-2016;SI;PNP PORVENIR;7402,91
01-11-2016;SI;PNP SEN-SIC;6978,09
01-11-2016;SI;PNP SEN-SING Cruc.;5485,31
01-11-2016;SI;PNP WILLIAMS;14055,92
01-11-2016;SI;UF;26224,3
01-04-2017;NO;DÓLAR;661,2
01-04-2017;NO;Factor de actualización;1,0406
01-04-2017;NO;PNE AYSEN;56,859
01-04-2017;NO;PNE COCHAMÓ;115,843
01-04-2017;NO;PNE HORNOPIRÉN;106,5
01-04-2017;NO;PNE PARENAS;44,074
01-04-2017;NO;PNE PNATALES;64,361
01-04-2017;NO;PNE PORVENIR;59,955
01-04-2017;NO;PNE SEN-SIC;43,285
01-04-2017;NO;PNE SEN-SING Cruc.;29,943
01-04-2017;NO;PNE WILLIAMS;190,25
01-04-2017;NO;PNP AYSEN;7716,76
01-04-2017;NO;PNP COCHAMÓ;14843,5
01-04-2017;NO;PNP HORNOPIRÉN;9347,86
01-04-2017;NO;PNP PARENAS;10429,54
01-04-2017;NO;PNP PNATALES;5883,61
01-04-2017;NO;PNP PORVENIR;7446,44
01-04-2017;NO;PNP SEN-SIC;5365,73
01-04-2017;NO;PNP SEN-SING Cruc.;5451,12
01-04-2017;NO;PNP WILLIAMS;14169,69
01-04-2017;NO;UF;26471,94
01-09-2017;SI;DÓLAR;644,24
01-09-2017;SI;Factor de actualización;1,0354
01-09-2017;SI;PNE AYSEN;56,859
01-09-2017;SI;PNE COCHAMÓ;115,843
01-09-2017;SI;PNE HORNOPIRÉN;106,5
01-09-2017;SI;PNE PARENAS;44,074
01-09-2017;SI;PNE PNATALES;64,361
01-09-2017;SI;PNE PORVENIR;59,955
01-09-2017;SI;PNE SEN-SIC;43,285
01-09-2017;SI;PNE SEN-SING Cruc.;33,968
01-09-2017;SI;PNE WILLIAMS;190,25
